country,designation,points,price,province,variety,winery,fill,
US,Vin de Maison,87,23,Virginia,Red Blend,Quievremont,#91C5AA,
US,R,87,23,America,Red Blend,Ryker's Cellars,#91C5AA,
US,Optiumus,87,23,New York,Red Blend,Swedish Hill,#91C5AA,
US,Optiumus,87,23,New York,Red Blend,Swedish Hill,#91C5AA,
US,Bruno's Blend III Red Wine,87,23,Washington,Red Blend,Va Piano,#91C5AA,
US,Rhapsody,87,23,California,Rhmne,R2,#91C5AA,
US,Estate Grenache Blanc,87,23,California,Rhmne,Clayhouse,#91C5AA,
US,Lion's Share,87,23,California,Rhmne,Lion Ranch,#91C5AA,
US,Ventana Vineyards,87,23,California,Riesling,Waxwing,#91C5AA,
US,Dry,87,23,New York,Riesling,Heart & Hands,#91C5AA,
US,Dry,87,23,New York,Riesling,Heart & Hands,#91C5AA,
US,Ventana Vineyards,87,23,California,Riesling,Waxwing,#91C5AA,
US,Dry,87,23,California,Rosato,V. Sattui,#91C5AA,
US,Kylie's Cuvee Dutton Ranch,87,23,California,Sauvignon,Dutton Estate,#91C5AA,
US,Kylie's Cuvee Dutton Ranch,87,23,California,Sauvignon,Dutton Estate,#91C5AA,
US,Upper Barn Vineyard,87,23,California,Sauvignon,Stonestreet,#91C5AA,
US,Baja Viento Vineyard,87,23,California,Sauvignon,Cinquain,#91C5AA,
US,Le Petit Coquerel,87,23,California,Sauvignon,Coquerel Family Wine Estates,#91C5AA,
US,Brut,87,23,California,Sparkling Blend,Roederer Estate,#91C5AA,
US,mirabelle Brut,87,23,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Mirabelle Brut,87,23,California,Sparkling Blend,Schramsberg,#91C5AA,
US,SRH,87,23,California,Syrah,Lafond,#91C5AA,
US,Single Vineyard,87,23,Idaho,Syrah,3 Horse Ranch Vineyards,#91C5AA,
US,Del Rio Vineyard,87,23,Oregon,Syrah,J. Scott Cellars,#91C5AA,
US,Single Vineyard,87,23,Idaho,Syrah,3 Horse Ranch Vineyards,#91C5AA,
US,Bon Vin Rouge,87,23,Washington,Syrah,Bateaux Cellars,#91C5AA,
US,Del Rio Vineyard,87,23,Oregon,Syrah,J. Scott Cellars,#91C5AA,
US,SRH,87,23,California,Syrah,Lafond,#91C5AA,
US,Silvaspoons Vineyard,87,23,California,Tempranillo,Fenestra,#91C5AA,
US,Silvaspoons Vineyard,87,23,California,Tempranillo,Fenestra,#91C5AA,
US,Reserve,87,23,Virginia,Vermentino,Barboursville Vineyards,#91C5AA,
US,Late Harvest,87,23,New York,Vignoles,Treleaven,#91C5AA,
US,Notre Vie,87,23,Washington,Viognier,maison Bleue,#91C5AA,
US,Notre Vie,87,23,Washington,Viognier,Maison Bleue,#91C5AA,
US,Stillwater Creek Vineyard,87,23,Washington,Viognier,Novelty Hill,#91C5AA,
US,Stillwater Creek Vineyard,87,23,Washington,Viognier,Novelty Hill,#91C5AA,
US,malange Blanc,87,23,Washington,White Blend,Patterson,#91C5AA,
US,Mamma Mia Estate,87,23,California,White Blend,Naggiar,#91C5AA,
US,"Mamma Mia Estate Grown, Produced and Bottled",87,23,California,White Blend,Naggiar,#91C5AA,
US,Melange Blanc,87,23,Washington,White Blend,Patterson,#91C5AA,
US,Melange Blanc,87,23,Washington,White Blend,Patterson,#91C5AA,
US,Melange Blanc,87,23,Washington,White Blend,Patterson,#91C5AA,
US,Estate,87,23,California,Zinfandel,Vintage Cowboy,#91C5AA,
US,Claret,86,23,Washington,Bordeaux,Cuillin Hills,#91C5AA,
US,Kinneybrook,86,23,California,Cabernet,Kunde,#91C5AA,
US,Estate Grown and Produced,86,23,New York,Cabernet,Rooster Hill,#91C5AA,
US,Mosaic,86,23,California,Cabernet,Surh Luchtel,#91C5AA,
US,Pan d'Or Vineyard,86,23,Virginia,Cabernet,Pearmund,#91C5AA,
US,High Elevation Collection,86,23,California,Cabernet,Shannon Ridge,#91C5AA,
US,Napa Cuvae No. 15,86,23,California,Cabernet,michael Pozzan,#91C5AA,
US,Winemaker's Blend,86,23,California,Cabernet,Ghost Pines,#91C5AA,
US,Barrel Fermented,86,23,California,Chardonnay,Dillon,#91C5AA,
US,Bliss Vineyard Reserve,86,23,California,Chardonnay,Brutocao,#91C5AA,
US,Stainless Steel Fermented,86,23,California,Chardonnay,Dillon,#91C5AA,
US,Reserve,86,23,Washington,Chardonnay,Gordon Brothers,#91C5AA,
US,Barrel Fermented,86,23,California,Chardonnay,Dillon,#91C5AA,
US,Barrel Fermented,86,23,California,Chardonnay,Dillon,#91C5AA,
US,Stainless Steel Fermented,86,23,California,Chardonnay,Dillon,#91C5AA,
US,High Elevation Collection,86,23,California,Chardonnay,Shannon Ridge,#91C5AA,
US,California Square,86,23,California,Chardonnay,Truett Hurst,#91C5AA,
US,Thomas Jefferson Series Madeira,86,23,Texas,Jacquez,Haak,#91C5AA,
US,Reserve Selection,86,23,California,Merlot,Raymond,#91C5AA,
US,Reserve,86,23,Idaho,Merlot,3 Horse Ranch Vineyards,#91C5AA,
US,Reserve,86,23,Idaho,Merlot,3 Horse Ranch Vineyards,#91C5AA,
US,Arcturos,86,23,Michigan,Pinot Blanc,Black Star Farms,#91C5AA,
US,Bluffs,86,23,California,Pinot Noir,Pali,#91C5AA,
US,Huntington,86,23,California,Pinot Noir,Pali,#91C5AA,
US,Rita's Earth,86,23,California,Pinot Noir,Babcock,#91C5AA,
US,Barrel Select,86,23,Oregon,Pinot Noir,River's Edge,#91C5AA,
US,Eco-Wine,86,23,Oregon,Pinot Noir,Amity,#91C5AA,
US,Rita's Earth,86,23,California,Pinot Noir,Babcock,#91C5AA,
US,Rita's Earth,86,23,California,Pinot Noir,Babcock,#91C5AA,
US,Three Otters,86,23,Oregon,Pinot Noir,Fullerton,#91C5AA,
US,Winemaker's Blend,86,23,California,Pinot Noir,Ghost Pines,#91C5AA,
US,Winemaker's Blend,86,23,California,Pinot Noir,Ghost Pines,#91C5AA,
US,Rose of,86,23,California,Pinot Noir,Kessler-Haak,#91C5AA,
US,Pedregal Vineyard Rose of,86,23,California,Pinot Noir,Manzoni,#91C5AA,
US,Huntington,86,23,California,Pinot Noir,Pali,#91C5AA,
US,Reserve,86,23,California,Pinot Noir,Rock View,#91C5AA,
US,Estate Grown Rosato di,86,23,California,Primitivo,Uphill Vineyards,#91C5AA,
US,Winemaker's Blend,86,23,California,Red Blend,Ghost Pines,#91C5AA,
US,melvado Red Wine,86,23,Washington,Red Blend,Pondera,#91C5AA,
US,Renegade Margarita Vineyard,86,23,California,Red Blend,Ancient Peaks,#91C5AA,
US,Renegade Margarita Vineyard,86,23,California,Red Blend,Ancient Peaks,#91C5AA,
US,Proprietary,86,23,California,Red Blend,Angels & Cowboys,#91C5AA,
US,Winemaker's Blend,86,23,California,Red Blend,Ghost Pines,#91C5AA,
US,Henry the V,86,23,Oregon,Red Blend,Henry Estate,#91C5AA,
US,Cotes-du-Rmbles,86,23,California,Rhmne,Eberle,#91C5AA,
US,Red Cedar Vineyard Cuvae Blanc,86,23,California,Rhmne,Clayhouse,#91C5AA,
US,Red Cedar Vineyard Cuvee Blanc,86,23,California,Rhone,Clayhouse,#91C5AA,
US,Cotes-du-Robles,86,23,California,Rhone,Eberle,#91C5AA,
US,Cotes-du-Robles,86,23,California,Rhone,Eberle,#91C5AA,
US,Kashong Glen Vineyard,86,23,New York,Riesling,Bellangelo,#91C5AA,
US,Coelho Estates Pinot Noir,86,23,Oregon,Rose,Coelho,#91C5AA,
US,Coelho Estates Pinot Noir,86,23,Oregon,Rose,Coelho,#91C5AA,
US,La Vallae du Soleil,86,23,Washington,Roussanne,maison Bleue,#91C5AA,
US,Riserva,86,23,North Carolina,Sangiovese,Raffaldini,#91C5AA,
US,Riserva,86,23,North Carolina,Sangiovese,Raffaldini,#91C5AA,
US,Eleven Oaks,86,23,California,Sauvignon,Babcock,#91C5AA,
US,Estate,86,23,California,Sauvignon,Beltane Ranch,#91C5AA,
US,Dutton Ranch Kylie's Cuvee,86,23,California,Sauvignon,Dutton Estate,#91C5AA,
US,Chesnut Family Vineyard,86,23,California,Sauvignon,Mersenne,#91C5AA,
US,River Road Ranch,86,23,California,Sauvignon,Trione,#91C5AA,
US,Estate,86,23,California,Sauvignon,Beltane Ranch,#91C5AA,
US,River Road Ranch,86,23,California,Sauvignon,Trione,#91C5AA,
US,Brut,86,23,California,Sparkling Blend,Roederer Estate,#91C5AA,
US,3 Horse Ranch Vineyard,86,23,Idaho,Syrah,3 Horse Ranch Vineyards,#91C5AA,
US,SRH,86,23,California,Syrah,Lafond,#91C5AA,
US,Reserve,86,23,California,Tempranillo,Clos du Bois,#91C5AA,
US,Bowhaus White Table Wine,86,23,Virginia,White Blend,Barrel Oak,#91C5AA,
US,Bowhaus White Table Wine,86,23,Virginia,White Blend,Barrel Oak,#91C5AA,
US,Pinnacle,85,23,New York,Bordeaux,Standing Stone,#91C5AA,
US,Pinnacle,85,23,New York,Bordeaux,Standing Stone,#91C5AA,
US,Reserve,85,23,California,Cabernet,Frei Brothers,#91C5AA,
US,Estate Grown,85,23,New York,Cabernet,Pellegrini Vineyards,#91C5AA,
US,Lot #10,85,23,California,Cabernet,Tangley Oaks,#91C5AA,
US,Barrel Fermented,85,23,California,Chardonnay,Dillon,#91C5AA,
US,Ex Anima,85,23,California,Chardonnay,Wrath,#91C5AA,
US,Fin de Journae,85,23,California,Chardonnay,Textbook,#91C5AA,
US,Reserve Barrel Fermented,85,23,New York,Chardonnay,macari,#91C5AA,
US,Dijon 76 Clone,85,23,Oregon,Chardonnay,Carabella,#91C5AA,
US,Barrel Fermented,85,23,California,Chardonnay,Dillon,#91C5AA,
US,Reserve Barrel Fermented,85,23,New York,Chardonnay,Macari,#91C5AA,
US,Cuvee 107,85,23,California,Chardonnay,Testarossa,#91C5AA,
US,Fin de Journee,85,23,California,Chardonnay,Textbook,#91C5AA,
US,Barrel Fermented,85,23,Virginia,Chardonnay,Veramar,#91C5AA,
US,Reserve,85,23,Washington,Merlot,Snoqualmie,#91C5AA,
US,Reserve,85,23,Washington,Merlot,Snoqualmie,#91C5AA,
US,Barrel Reserve,85,23,Oregon,Merlot,Sweet Cheeks,#91C5AA,
US,Coelho Estates,85,23,Oregon,Pinot Gris,Coelho,#91C5AA,
US,Vineyard montage,85,23,California,Pinot Noir,Cru,#91C5AA,
US,California Square,85,23,California,Red Blend,Truett Hurst,#91C5AA,
US,California Square,85,23,California,Red Blend,Truett Hurst,#91C5AA,
US,moonraker,85,23,California,Rhmne,10 Knots,#91C5AA,
US,Heartwood,85,23,Washington,Rhone,Cadaretta,#91C5AA,
US,Spatlese Halbtrocken,85,23,California,Riesling,Dr. Klapper,#91C5AA,
US,San Saba Vineyard,85,23,California,Sauvignon,Wrath,#91C5AA,
US,Bevill Vineyard,85,23,California,Sauvignon,Hauck,#91C5AA,
US,San Saba Vineyard,85,23,California,Sauvignon,Wrath,#91C5AA,
US,Coryelle Fields Vineyard Joon Rosa of,85,23,California,Syrah,Tin Barn,#91C5AA,
US,Round mountain Vineyard,85,23,California,Syrah,Brassfield,#91C5AA,
US,SRH,85,23,California,Syrah,Lafond,#91C5AA,
US,Coryelle Fields Vineyard Joon Rose of,85,23,California,Syrah,Tin Barn,#91C5AA,
US,mamma mia,85,23,California,White Blend,Naggiar,#91C5AA,
US,Mamma Mia,85,23,California,White Blend,Naggiar,#91C5AA,
US,Old Vine,85,23,California,Zinfandel,Sivas-Sonoma,#91C5AA,
US,Estate,85,23,California,Zinfandel,Nelson Family Vineyards,#91C5AA,
US,Old Vine,85,23,California,Zinfandel,Sivas-Sonoma,#91C5AA,
US,Old Vine,85,23,California,Zinfandel,Sivas-Sonoma,#91C5AA,
US,Keuka Hill Reserve Red Table Wine,84,23,New York,Bordeaux,Shaw,#91C5AA,
US,Keuka Hill Reserve Red Table Wine,84,23,New York,Bordeaux,Shaw,#91C5AA,
US,Rhapsody in Red,84,23,Virginia,Bordeaux,Shenandoah Vineyards,#91C5AA,
US,Reserve,84,23,Washington,Cabernet,Snoqualmie,#91C5AA,
US,California Square,84,23,California,Cabernet,Truett Hurst,#91C5AA,
US,Paso Ranches,84,23,California,Cabernet,Truett Hurst,#91C5AA,
US,Le Vigne di San Domenico,84,23,California,Cabernet,Sylvester,#91C5AA,
US,Reserve,84,23,Washington,Cabernet,Snoqualmie,#91C5AA,
US,Estate Grown,84,23,Oregon,Cayuga,Girardet,#91C5AA,
US,Cuvee Brut 2000,84,23,New York,Champagne Blend,Hermann J. Wiemer,#91C5AA,
US,Logan,84,23,California,Chardonnay,Talbott,#91C5AA,
US,SRH,84,23,California,Chardonnay,Lafond,#91C5AA,
US,Unoaked,84,23,California,Chardonnay,mill Creek,#91C5AA,
US,Vineyard montage,84,23,California,Chardonnay,Cru,#91C5AA,
US,Vineyard Montage,84,23,California,Chardonnay,Cru,#91C5AA,
US,SRH,84,23,California,Chardonnay,Lafond,#91C5AA,
US,SRH,84,23,California,Chardonnay,Lafond,#91C5AA,
US,Unoaked,84,23,California,Chardonnay,Mill Creek,#91C5AA,
US,Estate Bottled,84,23,California,Chardonnay,Stuhlmuller Vineyards,#91C5AA,
US,Logan,84,23,California,Chardonnay,Talbott,#91C5AA,
US,Ladi's Vineyard,84,23,California,Merlot,Paradise Ridge,#91C5AA,
US,Estate,84,23,California,Muscat,Naggiar,#91C5AA,
US,Firepeak Vineyard,84,23,California,Pinot Noir,Baileyana,#91C5AA,
US,Gemini,84,23,California,Port,midnight,#91C5AA,
US,Renaissance,84,23,America,Red Blend,Clearwater Canyon,#91C5AA,
US,RedVolution,84,23,California,Red Blend,Bota Box,#91C5AA,
US,Rubric Sonoma Reserve,84,23,California,Red Blend,Blackstone,#91C5AA,
US,Robt D Red Wine,84,23,Washington,Red Blend,Edmonds Winery,#91C5AA,
US,Rubric Sonoma Reserve,84,23,California,Red Blend,Blackstone,#91C5AA,
US,RedVolution,84,23,California,Red Blend,Bota Box,#91C5AA,
US,RedVolution,84,23,California,Red Blend,Bota Box,#91C5AA,
US,Renaissance,84,23,America,Red Blend,Clearwater Canyon,#91C5AA,
US,Robt D Red Wine,84,23,Washington,Red Blend,Edmonds Winery,#91C5AA,
US,Texican,84,23,Texas,Red Blend,Los Pinos Ranch,#91C5AA,
US,Mistero,84,23,California,Red Blend,Naggiar,#91C5AA,
US,Il Volpe,84,23,Virginia,Sangiovese,Three Fox,#91C5AA,
US,Rosato di,84,23,California,Sangiovese,Saddleback,#91C5AA,
US,Il Volpe,84,23,Virginia,Sangiovese,Three Fox,#91C5AA,
US,Indian Springs Ranch Vineyard,84,23,California,Sauvignon,Parmeson,#91C5AA,
US,Katherine's Field,84,23,New York,Sauvignon,macari,#91C5AA,
US,Brut,84,23,California,Sparkling Blend,mirabelle,#91C5AA,
US,Reserve,84,23,Washington,Syrah,Snoqualmie,#91C5AA,
US,Reserve,84,23,Washington,Syrah,Snoqualmie,#91C5AA,
US,mattern Ranch Old Vine,84,23,California,Zinfandel,marr,#91C5AA,
US,Old Vine,84,23,California,Zinfandel,Bota Box,#91C5AA,
US,Amador Zinfandel,84,23,California,Zinfandel,Andis,#91C5AA,
US,Old Vine,84,23,California,Zinfandel,Bota Box,#91C5AA,
US,Old Vine,84,23,California,Zinfandel,Bota Box,#91C5AA,
US,Bailey Vineyard,84,23,California,Zinfandel,Minassian-Young,#91C5AA,
US,Old Vines Reserve,84,23,California,Zinfandel,ZinPhomaniac,#91C5AA,
US,Kinneybrook,83,23,California,Cabernet,Kunde,#91C5AA,
US,Stainless Steel Fermented,83,23,California,Chardonnay,Dillon,#91C5AA,
US,Barrel Fermented Reserve,83,23,New York,Chardonnay,macari,#91C5AA,
US,Stainless Steel Fermented,83,23,California,Chardonnay,Dillon,#91C5AA,
US,Barrel Fermented Reserve,83,23,New York,Chardonnay,Macari,#91C5AA,
US,Gatto Bianco,83,23,Virginia,Chardonnay,Three Fox,#91C5AA,
US,Gatto Bianco,83,23,Virginia,Chardonnay,Three Fox,#91C5AA,
US,Winemaker's Blend,83,23,California,Merlot,Ghost Pines,#91C5AA,
US,Estate,83,23,Oregon,Pinot Noir,Cubanisimo Vineyards,#91C5AA,
US,Black St. Peter,83,23,California,Red Blend,minassian-Young,#91C5AA,
US,Renaissance,83,23,Idaho,Red Blend,Clearwater Canyon,#91C5AA,
US,Rhapsody in Red,83,23,Virginia,Red Blend,Shenandoah Vineyards,#91C5AA,
US,Renaissance,83,23,Idaho,Red Blend,Clearwater Canyon,#91C5AA,
US,Black St. Peter,83,23,California,Red Blend,Minassian-Young,#91C5AA,
US,Rhapsody in Red,83,23,Virginia,Red Blend,Shenandoah Vineyards,#91C5AA,
US,CM2,83,23,Washington,Red Blend,Vortex,#91C5AA,
US,Home Vineyard Dry Rosado,83,23,California,Rose,Casa Nuestra,#91C5AA,
US,miller Ranch Estate Grown,83,23,California,Sauvignon,Silverado,#91C5AA,
US,V. Single Vineyard,83,23,New mexico,Syrah,Vivmc Winery,#91C5AA,
US,Reserve,83,23,Washington,Syrah,Snoqualmie,#91C5AA,
US,V. Single Vineyard,83,23,New Mexico,Syrah,Vivac Winery,#91C5AA,
US,Rocky Ridge Collection,83,23,California,Tempranillo,Berryessa Gap,#91C5AA,
US,Diamante Doble Vineyards,83,23,Texas,Viognier,Los Pinos Ranch,#91C5AA,
US,Bellissima,83,23,California,White Blend,Naggiar,#91C5AA,
US,Bellissima,83,23,California,White Blend,Naggiar,#91C5AA,
US,Estate,83,23,California,Zinfandel,minassian-Young,#91C5AA,
US,Grist Vineyard,83,23,California,Zinfandel,Bradford mountain,#91C5AA,
US,mr. Wilson's Vineyard,82,23,California,Merlot,Peachy Canyon,#91C5AA,
US,Estate,82,23,California,mourvmdre,Clautiere,#91C5AA,
US,Estate,82,23,California,Pinot Noir,Foppiano,#91C5AA,
US,J.D. Hurley,82,23,California,Zinfandel,martin Ranch,#91C5AA,
US,Delorious Red Wine,81,23,Washington,Red Blend,Edmonds Winery,#91C5AA,
US,J.D. Hurley,81,23,California,Zinfandel,martin Ranch,#91C5AA,
US,Sewell,80,23,California,Red Blend,Hatcher,#91C5AA,
US,Sewell,80,23,California,Red Blend,Hatcher,#91C5AA,
US,Silvaspoons Vineyards,80,23,California,Touriga Nacional,Fenestra,#91C5AA,
US,Silvaspoons Vineyards,80,23,California,Touriga Nacional,Fenestra,#91C5AA,
US,Ancient Vine,80,23,California,Zinfandel,Moss Roxx,#91C5AA,
US,Tears of Dew Late Harvest,95,22,California,Moscato,EOS,#91C5AA,
US,Tears of Dew Late Harvest,95,22,California,Moscato,EOS,#91C5AA,
US,Celilo Vineyard,94,22,Washington,Gewmrztraminer,Dowsett Family,#91C5AA,
US,DuBrul Vineyard,94,22,Washington,Riesling,Cmte Bonneville,#91C5AA,
US,DuBrul Vineyard,94,22,Washington,Riesling,Cote Bonneville,#91C5AA,
US,Cold Creek,93,22,Washington,Chardonnay,Chateau Ste. michelle,#91C5AA,
US,Stillwater Creek Vineyard,93,22,Washington,Chardonnay,Novelty Hill,#91C5AA,
US,Stillwater Creek Vineyard,93,22,Washington,Chardonnay,Novelty Hill,#91C5AA,
US,Ernesto Wickenden Vineyard Old Vines,93,22,California,Chenin Blanc,Foxen,#91C5AA,
US,Ernesto Wickenden Vineyard Old Vines,93,22,California,Chenin Blanc,Foxen,#91C5AA,
US,Tears of Dew Late Harvest,93,22,California,Moscato,EOS,#91C5AA,
US,Cedarville,93,22,California,Mourvedre,La Clarine Farm,#91C5AA,
US,Cedarville,93,22,California,mourvmdre,La Clarine Farm,#91C5AA,
US,Pfeiffer Vineyards,93,22,Oregon,Pinot Gris,King Estate,#91C5AA,
US,Pfeiffer Vineyards,93,22,Oregon,Pinot Gris,King Estate,#91C5AA,
US,Rose of,93,22,California,Pinot Noir,Brick & Mortar,#91C5AA,
US,Piedi Grandi,93,22,California,Red Blend,La Clarine Farm,#91C5AA,
US,The Hellion,93,22,Washington,Red Blend,Angel Vine,#91C5AA,
US,The Hellion,93,22,Washington,Red Blend,Angel Vine,#91C5AA,
US,Piedi Grandi,93,22,California,Red Blend,La Clarine Farm,#91C5AA,
US,Para Maria de los Tecolotes,93,22,California,Red Blend,Stolpman,#91C5AA,
US,Solstice Vineyard,93,22,Washington,Riesling,Pacific Rim,#91C5AA,
US,Solstice Vineyard,93,22,Washington,Riesling,Pacific Rim,#91C5AA,
US,Wine Creek Ranch,93,22,California,Rose,Quivira,#91C5AA,
US,Seven Hills Vineyard,93,22,Washington,Samillon,L'Ecole No. 41,#91C5AA,
US,Six Ridges,93,22,California,Sauvignon,Kenwood,#91C5AA,
US,Artist Series,93,22,Washington,Semillon,Ardenvoir,#91C5AA,
US,milbrandt Vineyards,93,22,Washington,Syrah,Syncline,#91C5AA,
US,Honea Vineyard,93,22,California,Tocai,Palmina,#91C5AA,
US,Honea Vineyard,93,22,California,Tocai,Palmina,#91C5AA,
US,Lot 146,92,22,California,Cabernet,Cameron Hughes,#91C5AA,
US,Lot 172,92,22,California,Cabernet,Cameron Hughes,#91C5AA,
US,Lot 146,92,22,California,Cabernet,Cameron Hughes,#91C5AA,
US,Lot 172,92,22,California,Cabernet,Cameron Hughes,#91C5AA,
US,mohrhardt Vineyard,92,22,California,Cabernet,Wellington,#91C5AA,
US,Proprietor Grown,92,22,California,Chardonnay,Hanna,#91C5AA,
US,Reserve,92,22,California,Chardonnay,Santa Barbara Winery,#91C5AA,
US,Her Silhouette,92,22,Oregon,Chardonnay,Amalie Robert,#91C5AA,
US,Stillwater Creek Vineyard,92,22,Washington,Chardonnay,Novelty Hill,#91C5AA,
US,Her Silhouette,92,22,Oregon,Chardonnay,Amalie Robert,#91C5AA,
US,Reserve,92,22,California,Chardonnay,Lava Cap,#91C5AA,
US,Jack's Hill,92,22,California,Chardonnay,Le P'tit Paysan,#91C5AA,
US,Reserve,92,22,California,Chardonnay,Santa Barbara Winery,#91C5AA,
US,Celilo Vineyard,92,22,Oregon,Gewmrztraminer,Dowsett Family,#91C5AA,
US,Celilo Vineyard,92,22,Oregon,Gewurztraminer,Dowsett Family,#91C5AA,
US,Saralee's Vineyard,92,22,California,Gewurztraminer,Joseph Swan Vineyards,#91C5AA,
US,Camp 4 Vineyard,92,22,California,Grenache,Kita,#91C5AA,
US,Tears of Dew Late Harvest,92,22,California,Moscato,EOS,#91C5AA,
US,Tears of Dew Late Harvest,92,22,California,Moscato,EOS,#91C5AA,
US,Chalice Estate,92,22,Oregon,Pinot Gris,Iris Vineyards,#91C5AA,
US,Original Vines,92,22,Oregon,Pinot Gris,The Eyrie Vineyards,#91C5AA,
US,Three Vineyard,92,22,Oregon,Pinot Gris,Chehalem,#91C5AA,
US,Chalice Estate,92,22,Oregon,Pinot Gris,Iris Vineyards,#91C5AA,
US,Unity,92,22,Oregon,Pinot Gris,King Estate,#91C5AA,
US,Unity,92,22,Oregon,Pinot Gris,King Estate,#91C5AA,
US,Original Vines,92,22,Oregon,Pinot Gris,The Eyrie Vineyards,#91C5AA,
US,Signature Selection Garey Vineyard,92,22,California,Pinot Noir,Bianchi,#91C5AA,
US,monte Regalo,92,22,Washington,Red Blend,Chandler Reach,#91C5AA,
US,Subduction,92,22,Washington,Rhone,Syncline,#91C5AA,
US,Eroica,92,22,Washington,Riesling,Chateau Ste. michelle & Dr. Loosen,#91C5AA,
US,Smasne Vineyard Estate Dry,92,22,Washington,Riesling,Smasne Cellars,#91C5AA,
US,Three Vineyard,92,22,Oregon,Riesling,Chehalem,#91C5AA,
US,Dry,92,22,California,Riesling,Claiborne & Churchill,#91C5AA,
US,Pauline's Vineyard Grenache,92,22,California,Rosa,Kokomo,#91C5AA,
US,Rose of Pinot Noir,92,22,California,Rosa,Lynmar,#91C5AA,
US,Estate,92,22,California,Rose,Demetria,#91C5AA,
US,Oldfield Estate,92,22,Washington,Rose,Efeste,#91C5AA,
US,Pauline's Vineyard Grenache,92,22,California,Rose,Kokomo,#91C5AA,
US,Rose of Pinot Noir,92,22,California,Rose,Lynmar,#91C5AA,
US,Patina Vineyard,92,22,Washington,Rose,Waters,#91C5AA,
US,Ciel du Cheval Vineyard,92,22,Washington,Roussanne,mcCrea Cellars,#91C5AA,
US,Late Harvest,92,22,Washington,Roussanne,Patterson,#91C5AA,
US,Fries Vineyard,92,22,Washington,Samillon,L'Ecole No. 41,#91C5AA,
US,Croft Vineyard,92,22,Oregon,Sauvignon,Andrew Rich,#91C5AA,
US,O.F.S.,92,22,California,Sauvignon,De Loach,#91C5AA,
US,Cohen Vineyard Dutton Ranch,92,22,California,Sauvignon,Dutton Estate,#91C5AA,
US,Sagemoor Vineyards,92,22,Washington,Sauvignon,Januik,#91C5AA,
US,Pearl,92,22,Washington,Sauvignon,Sparkman,#91C5AA,
US,Cohen Vineyard Dutton Ranch,92,22,California,Sauvignon,Dutton Estate,#91C5AA,
US,Dutton Ranch Cohen Vineyard,92,22,California,Sauvignon,Dutton Estate,#91C5AA,
US,Estate Grown,92,22,California,Sauvignon,Babcock,#91C5AA,
US,Hyde Vineyards,92,22,California,Sauvignon,Selene,#91C5AA,
US,musqua Clone,92,22,California,Sauvignon,Bodkin,#91C5AA,
US,O.F.S.,92,22,California,Sauvignon,De Loach,#91C5AA,
US,Brut,92,22,California,Sparkling Blend,Roederer Estate,#91C5AA,
